포스터,제목,장르,러닝타임,회원점수,줄거리,제작비,수익,감독
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7dbIDQ80z4bxiDlAvxRwc5TI44C.jpg,Southland Tales,"Science Fiction, Thriller, Comedy",2h 24m,51.0,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",374743.0,,Richard Kelly
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rwPb2AfNzQXjb8sUM6mCzMvN5T3.jpg,Father There Is Only One 2,"Comedy, Family",1h 36m,75.0,The success of the Conchy virtual assistant (which was developed by Javier) has earned him a favorable spot in the parents chat room - until something unexpected ruins it all.,4000000.0,14871307.0,Santiago Segura
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/SIt5FbgvoxlZr8ay3cfi79pV6z.jpg,My Stepmother Is an Alien,"Comedy, Science Fiction",1h 48m,57.0,"Trying to rescue her home planet from destruction, a gorgeous extraterrestrial named Celeste arrives on Earth and begins her scientific research. She woos quirky scientist Dr. Steve Mills, a widower with a young daughter. Before long, Celeste finds herself in love with Steve and her new life on Earth, where she experiences true intimacy for the first time. But when she loses sight of her mission, she begins to question where she belongs.",13854000.0,,Richard Benjamin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vjAMj81oYBryzGBhJk4gcK0M636.jpg,Marlowe,"Mystery, Thriller, Crime",1h 49m,58.0,Private detective Philip Marlowe becomes embroiled in an investigation involving a wealthy Californian family after a beautiful blonde hires him to track down her former lover.,6262663.0,,Neil Jordan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/yViXclzp3OE3hWm4wJFkmiCsqxs.jpg,The Protector 2,Action,1h 44m,60.0,"Kham is the last in long line of guards who once watched over the King of Thailand's war elephants. Traditionally, only the perfect elephants could successfully help defend the throne, after his harrowing quest to retrieve the elephants, Kham returns to his village to live in peace. But for someone as good in martial arts as him, peace is but a wishful thought.",,3302463.0,Eakasit Thairaat
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wdeByy59KEhjhmnNw54oqDwDH0c.jpg,As Tears Go By,"Drama, Crime, Romance",1h 42m,70.0,"Mid-level gangster Wah falls in love with his beautiful cousin, but must also continue to protect his volatile partner-in-crime and friend, Fly.",,,Wong Kar-wai
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bt5a4ThyLpLTsia2e2ZTLzQjXO0.jpg,Mirrors,"Horror, Mystery",1h 51m,63.0,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,72400000.0,,Alexandre Aja
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bdidDnAZwchN5vTenoNuhGPJTri.jpg,Malcolm & Marie,"Drama, Romance",1h 46m,71.0,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",,,Sam Levinson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5t06YuOR93cqD2egserG91MhD4X.jpg,Jai Ganesh,"Drama, Thriller",2h 5m,0.0,"In the unforgiving shadows of sympathy, Ganesh Gangadharan, a paraplegic designer, wrestles with his inner demons, striving for a semblance of normalcy.",,,Ranjith Sankar
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/refYLEQvzkY63i2IHronCPQODex.jpg,The Beverly Hillbillies,"Comedy, Family",1h 33m,63.0,"Jed Clampett and kin move from Arkansas to Beverly Hills when he becomes a billionaire, after an oil strike. The country folk are very naive with regard to life in the big city, so when Jed starts a search for a new wife there are inevitably plenty of takers and con artists ready to make a fast buck",,,Penelope Spheeris
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ghoNQkJX9Hk1m8GxTsBg4Xez1gn.jpg,Daughter of the Wolf,"Action, Thriller",1h 28m,55.0,Ex-military specialist Clair Hamilton returns home from her tour in the Middle East due to her father's passing and to claim her inheritance. Her son is then kidnapped and held for ransom by a gang led by a mysterious figure known only as “Father”.,,,David Hackl
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3Rs4BTP1wHA2Ll1FeuCRbhFgXWM.jpg,Yogi Bear,"Comedy, Family, Animation, Adventure",1h 20m,56.0,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",203509374.0,,Eric Brevig
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rVUvhpM5mXUYy9KaItE76Ougj8v.jpg,Police Story 4: First Strike,"Action, Adventure, Comedy, Crime, Drama, Thriller",1h 47m,65.0,"Hong Kong cop Chan Ka-Kui returns, working with Interpol to track down and arrest an illegal weapons dealer. Chan later realizes that things are not as simple as they appear and soon finds himself to be a pawn of an organization posing as Russian intelligence.",1500000.0,53000000.0,Stanley Tong
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/r4yMNUroIjxDz8T7zOZWUobQtta.jpg,Havoc,"Crime, Drama",1h 25m,52.0,"A wealthy Los Angeles teen and her superficial friends wants to break out of suburbia and experience Southern California's ""gangsta"" lifestyle. But problems arise when the preppies get in over their heads and provoke the wrath of a violent Latino gang. Suddenly, their role-playing seems a little too real.",371000.0,,Stephen Gaghan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tbrzHlnE8dNpllLWEe9bwDGNzLe.jpg,Professor Marston and the Wonder Women,"Drama, Romance",1h 48m,72.0,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",1600000.0,,Angela Robinson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,Kate & Leopold,"Romance, Comedy, Fantasy",1h 58m,63.0,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",76019048.0,,James Mangold
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/an492xjfS59bRBVTnmFfGy71cNl.jpg,Stepfather 3,"TV Movie, Horror, Thriller",1h 50m,51.0,"After escaping a Puget Sound institution, ""Stepfather"" Gene Clifford alters his appearance with plastic surgery and takes on another new identity: Keith Grant. Moving to Deer View, California, Keith falls for a divorced school principal, arousing the suspicions of her wheelchair-bound, computer-savvy son.",,,Guy Magar
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg,"Love, Simon","Comedy, Drama, Romance",1h 50m,80.0,"Everyone deserves a great love story, but for 17-year-old Simon Spier, it's a little more complicated. He hasn't told his family or friends that he's gay, and he doesn't know the identity of the anonymous classmate that he's fallen for online.",66316289.0,,Greg Berlanti
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nwIUWs7cexC8Wk9c6ey8nFltAZd.jpg,Rumble Fish,"Crime, Drama",1h 34m,70.0,"Rusty James, an absent-minded street thug, struggles to live up to his legendary older brother's reputation and longs for the days when gang warfare was going on.",2494480.0,,Francis Ford Coppola
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6LlqyjAik3Kh68QQ9AchSJEF0Z5.jpg,Jarhead: Law of Return,War,1h 43m,65.0,"Major Ronan Jackson, an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator, is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers, led by Gunnery Sergeant Dave Torres, risk their own lives in the hopes of saving an ally they've never met.",,,Don Michael Paul
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kILAL9kJdW3f6wk9Ai0tavgi6mp.jpg,Level 16,"Science Fiction, Thriller",1h 42m,68.0,"The teenage girls of Vestalis Academy are meticulously trained in the art of being “clean girls,” practicing the virtues of perfect femininity. But what exactly are they being trained for? Vivien intends to find out.",15575.0,,Danishka Esterhazy
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/s26FysWfxekai5nJwWz8wEpy8th.jpg,Student Services,Drama,1h 41m,52.0,"Nineteen-year-old Laura is stressed by her first year at college when money worries distract her from her studies and so, desperate for cash, she answers an online advertisement for intimate companionship that leads her down a dangerous path.",,,Emmanuelle Bercot
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nkXq7V7mmJVbvwZGr3nxkHo7HkS.jpg,The Constant Gardener,"Drama, Mystery, Thriller",2h 9m,70.0,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.",82500000.0,,Fernando Meirelles
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aE1iunrgO8UHfoXKJcjCy4Ih17n.jpg,Nine 1/2 Weeks,"Romance, Drama",1h 57m,61.0,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",6735922.0,,Adrian Lyne
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/vbi56h6a1BGjnhq2RnUrcQZs2aV.jpg,The Big Blue,"Drama, Romance, Adventure",2h 48m,75.0,"Two men answer the call of the ocean in this romantic fantasy-adventure. Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men. As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",14390509.0,,Luc Besson
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ebjKVY9kZ21lgNsWu5XlZbnv51w.jpg,I Know What You Did Last Summer,"Horror, Thriller, Mystery",1h 41m,60.0,"After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure.",125586134.0,,Jim Gillespie
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/71IwGRZmEds1yuD2xbaExAofoLS.jpg,Pink Flamingos,"Comedy, Crime",1h 33m,62.0,"Notorious Baltimore criminal and underground figure Divine goes up against Connie & Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",6000000.0,,John Waters
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/x9cBsqf64j8e5a8PwThT3I6sHFK.jpg,Tootsie,"Comedy, Romance",1h 56m,72.0,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",177200000.0,,Larry Gelbart
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/86eATRLwIh0zgz3PQ7sIVqOGhVC.jpg,Blues for Herold,"Drama, Music",,0.0,"A struggling young man secretly plays a magical trumpet that transports him from his desolate world into a colorful ""bliss."" When his younger brother discovers his secret, their relationship is put in jeopardy.",,,Wes Barnhill
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/19RDmhX6LtzMxv0KXXAU1IBIvvA.jpg,"Godzilla, King of the Monsters!","Science Fiction, Horror",1h 21m,66.0,"During an assignment, foreign correspondent Steve Martin spends a layover in Tokyo and is caught amid the rampage of an unstoppable prehistoric monster the Japanese call 'Godzilla'. The only hope for both Japan and the world lies on a secret weapon, which may prove more destructive than the monster itself.",2000000.0,,Ishirō Honda
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg,Friday the 13th: The Final Chapter,"Horror, Thriller",1h 31m,61.0,"After his revival in a hospital morgue, Jason fixes his vengeful attention on the Jarvis family and a group of hitherto carefree teenagers.",33000000.0,,Ron Kurz
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/A2Sl9BRnVG8LqYQqjvtRG1zZ2TP.jpg,The Guardian Brothers,"Animation, Family, Fantasy",1h 43m,59.0,"There's a crisis in the Chinese Spirit World -- humans don't believe in gods anymore! A Door God, facing unemployment, ventures into the human world to prove his worth, leading to unexpected encounters and transformations for humans and spirits alike.",10000000.0,,Gary Wang
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/d31SGJSaX29ba5ZUbZcesGoDE7I.jpg,Widows,"Crime, Thriller",2h 9m,65.0,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",73900000.0,,Steve McQueen
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/65xjkTCsdLZJNP9jqKEvmQ4pFVJ.jpg,The Stranger by the Shore,"Animation, Romance, Drama",59m,77.0,"Abandoned after coming out, Shun befriends Mio just before he has to move. Years later, Mio returns with a confession. How will Shun feel?",,,Akiyo Ohashi
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qGDhodtpkpxkrFqokenGNJlzt6w.jpg,Reality Bites,"Drama, Comedy, Romance",1h 39m,66.0,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",20100000.0,,Ben Stiller
